state,canonical_school,canonical_key,alias_variants,n_alias_variants,dat_tf_men_team_ids,dat_tf_women_team_ids,dat_xc_men_team_ids,dat_xc_women_team_ids,n_dat_team_records,all_dat_team_ids,duplicate_team_records,sports_present,dat_leagues,source_league_urls,athletic_net_team_id,athletic_net_team_id_source,source,observed_on,verification
MI,Charlevoix,charlevoix,Charlevoix (x4),1,35110,35098,14494,14495,4,track:men:35110;track:women:35098;xc:men:14494;xc:women:14495,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Charlotte,charlotte,Charlotte (x4),1,8736,8737,7927,7928,4,track:men:8736;track:women:8737;xc:men:7927;xc:women:7928,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Charlotte Forten Academy,charlotte forten academy,Charlotte Forten Academy (x4),1,53256,53257,40977,40978,4,track:men:53256;track:women:53257;xc:men:40977;xc:women:40978,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Charyl Stockwell Academy,charyl stockwell academy,Charyl Stockwell Academy (x4),1,66914,66915,48367,48368,4,track:men:66914;track:women:66915;xc:men:48367;xc:women:48368,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Chassell,chassell,Chassell (x4),1,53258,53259,40979,40980,4,track:men:53258;track:women:53259;xc:men:40979;xc:women:40980,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Cheboygan Area,cheboygan area,Cheboygan Area (x4),1,10798,10799,10077,10078,4,track:men:10798;track:women:10799;xc:men:10077;xc:women:10078,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Chelsea,chelsea,Chelsea (x4),1,17358,17359,10350,10351,4,track:men:17358;track:women:17359;xc:men:10350;xc:women:10351,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Cherryhill Sch. of Perf. Arts,cherryhill sch of perf arts,Cherryhill Sch. of Perf. Arts (x4),1,54280,54281,41940,41941,4,track:men:54280;track:women:54281;xc:men:41940;xc:women:41941,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Chesaning,chesaning,Chesaning (x4),1,8782,8783,10396,10397,4,track:men:8782;track:women:8783;xc:men:10396;xc:women:10397,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Chesaning MS,chesaning ms,Chesaning MS (x4),1,18579,18580,10456,10457,4,track:men:18579;track:women:18580;xc:men:10456;xc:women:10457,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Chippewa Hills,chippewa hills,Chippewa Hills (x4),1,17315,17316,7982,7983,4,track:men:17315;track:women:17316;xc:men:7982;xc:women:7983,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Chippewa Valley,chippewa valley,Chippewa Valley (x4),1,53264,53265,13351,13572,4,track:men:53264;track:women:53265;xc:men:13351;xc:women:13572,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Christian,christian,Christian (x4),1,10804,10805,31554,31555,4,track:men:10804;track:women:10805;xc:men:31554;xc:women:31555,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Clare,clare,Clare (x4),1,53266,35101,40985,40986,4,track:men:53266;track:women:35101;xc:men:40985;xc:women:40986,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Clarenceville,clarenceville,Clarenceville (x4),1,53267,53268,40987,40988,4,track:men:53267;track:women:53268;xc:men:40987;xc:women:40988,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Clarkston,clarkston,Clarkston (x4),1,15057,15058,8096,7631,4,track:men:15057;track:women:15058;xc:men:8096;xc:women:7631,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Clarkston Middle School,clarkston middle,Clarkston Middle School (x2),1,16913,16914,,,2,track:men:16913;track:women:16914,no,track,Michigan,https://www.directathletics.com/leagues/track/122.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Clawson,clawson,Clawson (x4),1,53269,53270,40989,40990,4,track:men:53269;track:women:53270;xc:men:40989;xc:women:40990,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Climax-Scotts,climax scotts,Climax-Scotts (x4),1,53271,53272,40991,40992,4,track:men:53271;track:women:53272;xc:men:40991;xc:women:40992,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Clinton,clinton,Clinton (x4),1,53273,53274,40993,40994,4,track:men:53273;track:women:53274;xc:men:40993;xc:women:40994,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Clintondale,clintondale,Clintondale (x4),1,53275,53276,40995,40996,4,track:men:53275;track:women:53276;xc:men:40995;xc:women:40996,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Clio,clio,Clio (x4),1,24120,22975,13018,40997,4,track:men:24120;track:women:22975;xc:men:13018;xc:women:40997,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Cody,cody,Cody (x4),1,53277,53278,40998,40999,4,track:men:53277;track:women:53278;xc:men:40998;xc:women:40999,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Coldwater,coldwater,Coldwater (x4),1,53279,53280,41000,41001,4,track:men:53279;track:women:53280;xc:men:41000;xc:women:41001,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Coleman,coleman,Coleman (x4),1,53281,53282,41002,41003,4,track:men:53281;track:women:53282;xc:men:41002;xc:women:41003,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Coloma,coloma,Coloma (x4),1,53283,53284,41004,41005,4,track:men:53283;track:women:53284;xc:men:41004;xc:women:41005,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Colon Community,colon community,Colon Community (x4),1,53285,53286,41006,41007,4,track:men:53285;track:women:53286;xc:men:41006;xc:women:41007,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Columbia Central,columbia central,Columbia Central (x4),1,53287,53288,41008,41009,4,track:men:53287;track:women:53288;xc:men:41008;xc:women:41009,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Communication Media Arts,communication media arts,Communication Media Arts (x4),1,53289,53290,41010,41011,4,track:men:53289;track:women:53290;xc:men:41010;xc:women:41011,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Comstock,comstock,Comstock (x4),1,53291,53292,41012,41013,4,track:men:53291;track:women:53292;xc:men:41012;xc:women:41013,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Comstock Park,comstock park,Comstock Park (x4),1,53293,53294,41014,41015,4,track:men:53293;track:women:53294;xc:men:41014;xc:women:41015,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Concord,concord,Concord (x4),1,53297,53298,41018,41019,4,track:men:53297;track:women:53298;xc:men:41018;xc:women:41019,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Concord Academy Boyne,concord academy boyne,Concord Academy Boyne (x4),1,53295,53296,41016,41017,4,track:men:53295;track:women:53296;xc:men:41016;xc:women:41017,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Conner Creek Academy East,conner creek academy east,Conner Creek Academy East (x4),1,53299,53300,41020,41021,4,track:men:53299;track:women:53300;xc:men:41020;xc:women:41021,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Consortium College Prep,consortium college prep,Consortium College Prep (x4),1,53301,53302,41022,41023,4,track:men:53301;track:women:53302;xc:men:41022;xc:women:41023,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Constantine,constantine,Constantine (x4),1,53303,53304,41024,41025,4,track:men:53303;track:women:53304;xc:men:41024;xc:women:41025,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Cooley,cooley,Cooley (x4),1,53305,53306,41026,41027,4,track:men:53305;track:women:53306;xc:men:41026;xc:women:41027,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
