fragment,state,sport,role,school,coach_name,ad_name,source_url,verify
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Track and Field,Assistant Coach,Owatonna High School,Tasheena Cooke,Marc Achterkirch,https://www.mshsl.org/api/coaches/588605,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Track and Field,Assistant Coach,Owatonna High School,Ryan Guenther,Marc Achterkirch,https://www.mshsl.org/api/coaches/588605,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Track and Field,Assistant Coach,Owatonna High School,Mark Kubat,Marc Achterkirch,https://www.mshsl.org/api/coaches/588605,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Track and Field,Head Coach,Owatonna High School,Robert Winterfeld,Marc Achterkirch,https://www.mshsl.org/api/coaches/588605,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Track and Field,Assistant Coach,Owatonna High School,Dalton Kubista,Marc Achterkirch,https://www.mshsl.org/api/coaches/588605,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Track and Field,Assistant Coach,Owatonna High School,Taylor Day,Marc Achterkirch,https://www.mshsl.org/api/coaches/588605,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,,Athletic Director,Owatonna High School,,Marc Achterkirch,https://www.mshsl.org/schools/owatonna-high-school,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Cross Country,Head Coach,Hopkins High School,Mike Harris,Jared Ellerson,https://www.mshsl.org/api/coaches/595159,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Cross Country,Assistant Coach,Hopkins High School,John Leaf,Jared Ellerson,https://www.mshsl.org/api/coaches/595159,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Cross Country,Assistant Coach,Hopkins High School,Ronni Hamilton,Jared Ellerson,https://www.mshsl.org/api/coaches/595159,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Cross Country,Assistant Coach,Hopkins High School,Steph Rouse,Jared Ellerson,https://www.mshsl.org/api/coaches/595159,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Cross Country,Assistant Coach,Hopkins High School,Mitchell Schank,Jared Ellerson,https://www.mshsl.org/api/coaches/595159,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Cross Country,Assistant Coach,Hopkins High School,Terry Goeman,Jared Ellerson,https://www.mshsl.org/api/coaches/595159,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Cross Country,Assistant Coach,Hopkins High School,Elsa Bergman,Jared Ellerson,https://www.mshsl.org/api/coaches/595159,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Cross Country,Head Coach,Hopkins High School,Mike Harris,Jared Ellerson,https://www.mshsl.org/api/coaches/595160,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Cross Country,Assistant Coach,Hopkins High School,John Leaf,Jared Ellerson,https://www.mshsl.org/api/coaches/595160,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Cross Country,Assistant Coach,Hopkins High School,Ronni Hamilton,Jared Ellerson,https://www.mshsl.org/api/coaches/595160,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Cross Country,Assistant Coach,Hopkins High School,Steph Rouse,Jared Ellerson,https://www.mshsl.org/api/coaches/595160,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Cross Country,Assistant Coach,Hopkins High School,Mitchell Schank,Jared Ellerson,https://www.mshsl.org/api/coaches/595160,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Cross Country,Assistant Coach,Hopkins High School,Terry Goeman,Jared Ellerson,https://www.mshsl.org/api/coaches/595160,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Cross Country,Assistant Coach,Hopkins High School,Elsa Bergman,Jared Ellerson,https://www.mshsl.org/api/coaches/595160,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Track and Field,Assistant Coach,Hopkins High School,Mike Harris,Jared Ellerson,https://www.mshsl.org/api/coaches/595180,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Track and Field,Assistant Coach,Hopkins High School,Ronni Hamilton,Jared Ellerson,https://www.mshsl.org/api/coaches/595180,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Track and Field,Head Coach,Hopkins High School,Nick Lovas,Jared Ellerson,https://www.mshsl.org/api/coaches/595180,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Track and Field,Assistant Coach,Hopkins High School,Austin Salargo,Jared Ellerson,https://www.mshsl.org/api/coaches/595180,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Track and Field,Assistant Coach,Hopkins High School,Billy Runeslough,Jared Ellerson,https://www.mshsl.org/api/coaches/595180,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Track and Field,Assistant Coach,Hopkins High School,Paul Jaeb,Jared Ellerson,https://www.mshsl.org/api/coaches/595180,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Track and Field,Assistant Coach,Hopkins High School,Brielle Richardson,Jared Ellerson,https://www.mshsl.org/api/coaches/595180,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Track and Field,Assistant Coach,Hopkins High School,Steph Rouse,Jared Ellerson,https://www.mshsl.org/api/coaches/595180,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Track and Field,Assistant Coach,Hopkins High School,Ellen McCarthy,Jared Ellerson,https://www.mshsl.org/api/coaches/595180,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Track and Field,Assistant Coach,Hopkins High School,Ethan Knight,Jared Ellerson,https://www.mshsl.org/api/coaches/595180,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Track and Field,Assistant Coach,Hopkins High School,Ariana Roehrig,Jared Ellerson,https://www.mshsl.org/api/coaches/595180,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Track and Field,Assistant Coach,Hopkins High School,Steve Peper,Jared Ellerson,https://www.mshsl.org/api/coaches/595180,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Track and Field,Assistant Coach,Hopkins High School,Samuel E Duffing,Jared Ellerson,https://www.mshsl.org/api/coaches/595180,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Track and Field,Assistant Coach,Hopkins High School,Mike Harris,Jared Ellerson,https://www.mshsl.org/api/coaches/595181,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Track and Field,Assistant Coach,Hopkins High School,Ronni Hamilton,Jared Ellerson,https://www.mshsl.org/api/coaches/595181,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Track and Field,Head Coach,Hopkins High School,Mitchell Schank,Jared Ellerson,https://www.mshsl.org/api/coaches/595181,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Track and Field,Assistant Coach,Hopkins High School,Austin Salargo,Jared Ellerson,https://www.mshsl.org/api/coaches/595181,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Track and Field,Assistant Coach,Hopkins High School,Paul Jaeb,Jared Ellerson,https://www.mshsl.org/api/coaches/595181,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Track and Field,Assistant Coach,Hopkins High School,Brielle Richardson,Jared Ellerson,https://www.mshsl.org/api/coaches/595181,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Track and Field,Assistant Coach,Hopkins High School,Steph Rouse,Jared Ellerson,https://www.mshsl.org/api/coaches/595181,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Track and Field,Assistant Coach,Hopkins High School,Ellen McCarthy,Jared Ellerson,https://www.mshsl.org/api/coaches/595181,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Track and Field,Assistant Coach,Hopkins High School,Ethan Knight,Jared Ellerson,https://www.mshsl.org/api/coaches/595181,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Track and Field,Assistant Coach,Hopkins High School,Ariana Roehrig,Jared Ellerson,https://www.mshsl.org/api/coaches/595181,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Track and Field,Assistant Coach,Hopkins High School,Steve Peper,Jared Ellerson,https://www.mshsl.org/api/coaches/595181,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Track and Field,Assistant Coach,Hopkins High School,Samuel E Duffing,Jared Ellerson,https://www.mshsl.org/api/coaches/595181,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,,Athletic Director,Hopkins High School,,Jared Ellerson,https://www.mshsl.org/schools/hopkins-high-school,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Cross Country,Head Coach,Shakopee High School,Zach Haskins,Matt Hanson,https://www.mshsl.org/api/coaches/587198,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Cross Country,Assistant Coach,Shakopee High School,Ashley Walker,Matt Hanson,https://www.mshsl.org/api/coaches/587198,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Cross Country,Assistant Coach,Shakopee High School,Jen Seel,Matt Hanson,https://www.mshsl.org/api/coaches/587198,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Cross Country,Assistant Coach,Shakopee High School,Eric,Matt Hanson,https://www.mshsl.org/api/coaches/587198,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Cross Country,Head Coach,Shakopee High School,Zach Haskins,Matt Hanson,https://www.mshsl.org/api/coaches/587199,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Cross Country,Assistant Coach,Shakopee High School,Ashley Walker,Matt Hanson,https://www.mshsl.org/api/coaches/587199,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Cross Country,Assistant Coach,Shakopee High School,Jen Seel,Matt Hanson,https://www.mshsl.org/api/coaches/587199,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Cross Country,Assistant Coach,Shakopee High School,Eric,Matt Hanson,https://www.mshsl.org/api/coaches/587199,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Track and Field,Head Coach,Shakopee High School,Zach Haskins,Matt Hanson,https://www.mshsl.org/api/coaches/587223,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Track and Field,Assistant Coach,Shakopee High School,George Honza,Matt Hanson,https://www.mshsl.org/api/coaches/587223,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Track and Field,Assistant Coach,Shakopee High School,Zachary Akin,Matt Hanson,https://www.mshsl.org/api/coaches/587223,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Track and Field,Assistant Coach,Shakopee High School,Bob loonan,Matt Hanson,https://www.mshsl.org/api/coaches/587223,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Track and Field,Assistant Coach,Shakopee High School,Bryan Blascziek,Matt Hanson,https://www.mshsl.org/api/coaches/587223,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Track and Field,Assistant Coach,Shakopee High School,Alexis Berg,Matt Hanson,https://www.mshsl.org/api/coaches/587223,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Track and Field,Assistant Coach,Shakopee High School,Hillary Haskins,Matt Hanson,https://www.mshsl.org/api/coaches/587223,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Track and Field,Assistant Coach,Shakopee High School,Sarah,Matt Hanson,https://www.mshsl.org/api/coaches/587223,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Track and Field,Assistant Coach,Shakopee High School,Matthew Johnston,Matt Hanson,https://www.mshsl.org/api/coaches/587223,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Track and Field,Assistant Coach,Shakopee High School,Ryan Eiler,Matt Hanson,https://www.mshsl.org/api/coaches/587223,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Track and Field,Assistant Coach,Shakopee High School,Elliot Esch,Matt Hanson,https://www.mshsl.org/api/coaches/587223,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Track and Field,Assistant Coach,Shakopee High School,Mitchel Berg,Matt Hanson,https://www.mshsl.org/api/coaches/587223,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Track and Field,Assistant Coach,Shakopee High School,Brian Vance,Matt Hanson,https://www.mshsl.org/api/coaches/587223,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Track and Field,Assistant Coach,Shakopee High School,Colton Rada,Matt Hanson,https://www.mshsl.org/api/coaches/587223,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Track and Field,Assistant Coach,Shakopee High School,Tasia Seivers,Matt Hanson,https://www.mshsl.org/api/coaches/587223,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Track and Field,Assistant Coach,Shakopee High School,Jeremy TenEyck,Matt Hanson,https://www.mshsl.org/api/coaches/587223,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Boys Track and Field,Assistant Coach,Shakopee High School,Mark Ohlmann,Matt Hanson,https://www.mshsl.org/api/coaches/587223,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Track and Field,Head Coach,Shakopee High School,Zach Haskins,Matt Hanson,https://www.mshsl.org/api/coaches/587224,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Track and Field,Assistant Coach,Shakopee High School,George Honza,Matt Hanson,https://www.mshsl.org/api/coaches/587224,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Track and Field,Assistant Coach,Shakopee High School,Zachary Akin,Matt Hanson,https://www.mshsl.org/api/coaches/587224,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Track and Field,Assistant Coach,Shakopee High School,Bob loonan,Matt Hanson,https://www.mshsl.org/api/coaches/587224,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Track and Field,Assistant Coach,Shakopee High School,Alexis Berg,Matt Hanson,https://www.mshsl.org/api/coaches/587224,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Track and Field,Assistant Coach,Shakopee High School,Bryan Blascziek,Matt Hanson,https://www.mshsl.org/api/coaches/587224,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Track and Field,Assistant Coach,Shakopee High School,Hillary Haskins,Matt Hanson,https://www.mshsl.org/api/coaches/587224,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Track and Field,Assistant Coach,Shakopee High School,Sarah,Matt Hanson,https://www.mshsl.org/api/coaches/587224,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Track and Field,Assistant Coach,Shakopee High School,Matthew Johnston,Matt Hanson,https://www.mshsl.org/api/coaches/587224,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Track and Field,Assistant Coach,Shakopee High School,Ryan Eiler,Matt Hanson,https://www.mshsl.org/api/coaches/587224,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Track and Field,Assistant Coach,Shakopee High School,Elliot Esch,Matt Hanson,https://www.mshsl.org/api/coaches/587224,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Track and Field,Assistant Coach,Shakopee High School,Mitchel Berg,Matt Hanson,https://www.mshsl.org/api/coaches/587224,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Track and Field,Assistant Coach,Shakopee High School,Brian Vance,Matt Hanson,https://www.mshsl.org/api/coaches/587224,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/MN.csv,MN,Girls Track and Field,Assistant Coach,Shakopee High School,Colton Rada,Matt Hanson,https://www.mshsl.org/api/coaches/587224,ok
