school_id,name,co2027,athletes_all
sch_f05b79ffe27b65d9,Vashon High School,19,48
sch_cf248be691195b92,St. Mary's Southside High School,19,45
sch_7614c1e3364f4674,Central,19,43
sch_a748f09218e0d5d1,Newburg High School,19,36
sch_0ac88181f6250273,Penney High School,18,76
sch_eec57d098ced2306,Southern Boone High School,18,72
sch_0b9c5b694f158819,Warsaw High School,18,72
sch_dcab6e4e1319a829,Louisiana High School,18,65
sch_c5158f6cdd32c1f2,Lathrop High School,18,64
sch_2fada076cef1ddd4,Paris High School,18,63
sch_e5e3176043d7b2ec,Licking High School,18,62
sch_8d24b1da8576cc14,Milan High School,18,49
sch_9447eeb26c271336,Gateway Science Charter,18,44
sch_a95b50487ed9d08b,Silex High School,18,35
sch_88612c97af330507,St. Louis University High,18,35
sch_f41fe676f7ad8fa9,Appleton City High School,18,34
sch_501eab13a6e22eee,East Newton High School,17,65
sch_fa9b5bfad1b8aa97,Glasgow High School,17,65
sch_a4939e8d8d1a19bd,Whitfield High School,17,63
sch_42feab9abbc52236,Pierce City High School,17,58
sch_3d64c50464261ea0,Marceline High School,17,54
sch_527b1f21764b6611,Van-Far High School,17,49
sch_3f94afb2f527a761,Arcadia Valley High School,17,48
sch_4cf4c760a1c9a73a,Murphysboro,17,29
sch_89fd12d5b953da8f,MS_Springfield Homeschool,17,26
sch_56c65e16a3ae56e1,Palmyra High School,16,91
sch_63fe25b62bc078b1,Houston High School,16,79
sch_6eef1db3809fbe0a,Princeton High School,16,71
sch_dad7d8202c543438,Collegiate School of Medicine and Bioscience,16,69
sch_85197f074b697042,Woodland High School,16,69
sch_1ef955738a8aa3a0,Stover High School,16,63
sch_18b6e1c5432e76a2,Heartland Christian Academy,16,62
sch_43bae4ee65553332,School of the Ozarks,16,57
sch_ead66e917561c649,St. Paul Lutheran (Concordia),16,54
sch_41fdeccb3c4d9bd5,Midway High School,16,53
sch_b9c7455fd408de11,Gainesville High School,16,52
sch_1f3aa24d27f55647,Hartville High School,16,52
sch_9950bc5c862f9102,Visitation Academy,16,50
sch_0ba33004272bd6bd,Lafayette (St. Joseph) High School,16,49
sch_b5d0bf735a9147e1,Cole Camp High School,16,48
sch_2214d39b92b7bad0,Fayette High School,16,46
sch_dacee37044ceb26f,Brookfield High School,16,41
sch_2645cf8a72ba146e,Orrick High School,16,40
sch_8514540e879a9b48,Scotland County High School,16,40
sch_8c301074c0005c5d,Caruthersville High School,16,39
sch_3d44ccad8db9f78b,Pilot Grove High School,16,35
sch_e8497a80b4c9ebce,Greenfield High School,16,34
sch_b5f32956632bc0bd,Mill Valley,16,34
sch_4bf986084c8fe0c1,Poplar Bluff Youth Track and,16,34
sch_b1723daf61277e21,Confluence Prep Academy Char,16,31
sch_4903fcd9467db79d,Notre Dame (St. Louis) High School,16,27
sch_64f5dc7ae9dcdb24,Clarinda,16,25
sch_92d33303e47e29fe,Principia High School,15,74
sch_335a892a2fc1a7fa,Moberly High School,15,67
sch_a93475323f6a9abd,Father Tolton Regional Catholic High School,15,63
sch_82b7ed300063eb44,Incarnate Word Academy,15,62
sch_f2cb372ba1f2741f,Adrian High School,15,54
sch_ab412fc22cceb479,Ursuline Academy,15,52
sch_a038338ad95c0fdf,Steelville High School,15,50
sch_d5f49d8142f895f5,South Shelby High School,15,48
sch_ba2ecbe54e3b17fa,Cabool High School,15,46
sch_c8464364e3e87587,Marion C. Early High School,15,44
sch_576d2140666e621a,Purdy High School,15,44
sch_a4a69e6f1edfa5b7,Concordia High School,15,41
sch_9276996ca5f23ba6,Wellington-Napoleon High School,15,39
sch_959c24a266d11dce,Higbee High School,15,38
sch_9e5211105eeb40fc,Community High School,15,37
sch_f7b592557748c84e,South Harrison High School,15,37
sch_b2f84e1177e6dafc,Sturgeon High School,15,37
sch_64a82de6e570e2bf,Green City High School,15,31
sch_ff1b416246ac872c,Hot Feet Track Club,15,31
sch_2e97b592625fd670,Barstow High School,15,28
sch_90ef4696e56512aa,Anna (A.-Jonesboro),15,27
sch_f21607aac93f1d71,New Covenant Academy,14,122
sch_390bd341d46ca224,Veritas Christian Academy High School,14,120
sch_78112a1c69bc39d5,University Academy Charter,14,94
sch_744d2008a13a1991,Alton High School,14,86
sch_37bb233f13732c7f,Doniphan High School,14,77
sch_14fd5b69c1d7dcba,Plato High School,14,76
sch_15298427b9a9b2ac,Northland Christian School,14,69
sch_2e04f12714dde8e5,St. James High School,14,64
sch_423823e317b53b30,Mound City High School,14,58
sch_b171f9ab52690d3f,Carrollton High School,14,57
sch_197623de113a4c12,Charleston High School,14,54
sch_0f4559eca79b993b,Boonville High School,14,52
sch_df708112197770ad,Putnam County High School,14,52
sch_72ba8c4dc0dab68f,Sherwood High School,14,50
