school_id,name,co2027,athletes_all
sch_81bf9630f1ddffdd,Battle Creek High School,22,188
sch_05cce59914171d81,Wahoo High School,22,172
sch_576a6ce2dbe8c952,Central City,22,153
sch_6e5be6b1864fc0cd,Elmwood-Murdock,22,144
sch_10efb0f76d20fe9b,Nebraska Christian School,22,131
sch_e552a5ec3f28de7b,Plainview,22,123
sch_ec33fdfdcda55522,Louisville High School,22,110
sch_a0f2df2e84209c14,Omaha Marian,22,63
sch_a0e2a4df18eac4ab,Lewis Central,22,42
sch_90254fb96d7e6c6f,Linc Northeast,22,35
sch_3f0083cfa36f4634,Milford,21,190
sch_0156ef483a78b513,Hemingford High School,21,118
sch_5b5b397747d74255,Council Bluffs Abraham Lincoln,21,38
sch_e2c091cba000d40c,Alliance High School,20,191
sch_cc5662fa4b4bfb6f,Aquinas/St. Mary's Catholic School,20,147
sch_537fb229d88d639b,Wakefield High School,20,130
sch_9012fa4978dff925,West Holt Rural High School,20,118
sch_53149e4be46127e3,Centura,20,102
sch_ea12f54388919715,Cross County High School,20,92
sch_1088d5c20a63847d,Sioux Falls Roosevelt,20,36
sch_60f6a0b97d4bf7c9,Mount Michael Benedictine,20,28
sch_7c92342f3e215b69,Elkhorn Valley High School,19,316
sch_2c870270b29ff075,Adams Central,19,204
sch_16da3334cd3ab776,Arlington,19,177
sch_98675eb2c29c209e,Bishop Neumann,19,169
sch_53d31efc45dcfe9e,North Platte St. Patrick's High School,19,139
sch_013bfa3ab95066c2,Tekamah-Herman High School,19,134
sch_5c34f65581b622fc,Pender,19,127
sch_a5cb679062c32cb1,Fairbury,19,124
sch_8bb9d424db57d5b2,East Butler,19,106
sch_64c3244ec51f80a1,Cornerstone Christian High School,19,94
sch_c2951871cba39855,Mt. Michael Benedictine High School,19,58
sch_f36728ba71eeb3c6,York High School,18,203
sch_3ec2061e5643c764,Cozad High School,18,195
sch_c7cce158b6017793,Falls City High School,18,144
sch_c129f635b3ddd319,South Loup High School,18,136
sch_da245232cf4124ba,Thayer Central High School,18,136
sch_6762ddda1a100fbe,Yutan High School,18,136
sch_c23c5f518cea0c72,Clarkson/Leigh High School,18,120
sch_f0eea5af705b0b7e,Doniphan-Trumbull,18,115
sch_7fd8d682e1ed36fe,Perkins County High School,18,104
sch_79409206ea292ff4,Osceola High School,18,69
sch_7b63eefc349b16f4,Gross Catholic High School,18,48
sch_ebb71252ab863e05,Glenwood,18,45
sch_59cb1ddbb1fbc0bc,Omaha Gross Catholic,18,42
sch_73a9876ebb3cf2d2,"CB, A Lincoln",18,39
sch_9cb528094e030238,Omaha Benson,18,29
sch_989531ec125fed16,Sidney MS,18,26
sch_eaa2b8acb94610cc,Chadron High School,17,190
sch_6fe7fdc04a9fcb6d,St. Paul High School,17,128
sch_6241a84781fccf1b,Johnson-Brock High School,17,108
sch_a9baa2110e03e79e,Elm Creek High School,17,98
sch_c04d729a2ed06861,Gibbon High School,17,89
sch_28a1af9b1203e468,Exeter-Milligan High School,17,54
sch_b7b2dc22e3a9b9cc,Syracuse High School,16,184
sch_052f44a0430e727e,Homer High School,16,129
sch_63c7857328abaa24,Auburn,16,93
sch_9f93ac489808dd2e,Loomis High School,16,91
sch_07f459bb25137f69,Loup City High School,16,83
sch_bdbbb4121bbe1ade,Blue Hill,16,78
sch_f26173867b57879e,Medicine Valley High School,16,66
sch_714089d3c9fec2da,Omaha Northwest,16,28
sch_17bd2215a6e51566,North Bend Central High School,15,155
sch_b81996524dc43015,Nebraska City High School,15,125
sch_eab0af6d00a86ef8,Alma High School,15,115
sch_7d2a71189a0986dd,Laurel-Concord-Coleridge,15,110
sch_2486b062f58a9054,Ravenna High School,15,110
sch_b9a45535122afce3,Kenesaw High School,15,109
sch_0d5bf7baef85aebf,Scotus Central Catholic High School,15,101
sch_caef180fdb299632,Falls City Sacred Heart,15,88
sch_b9a77052695a0688,Creighton High School,15,87
sch_88c99c22d5cb9acb,Wauneta-Palisade High School,15,74
sch_d2d692b9401c01e6,Cambridge High School,15,72
